hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
City Hotel,0,147,2017,April,16,18,0,3,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,79.2,0,0
City Hotel,0,252,2016,October,42,15,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,5,No Deposit,9.0,,0,Transient-Party,106.3,0,0
City Hotel,0,265,2016,June,26,24,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,109.0,0,1
City Hotel,1,48,2016,April,14,1,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,131.4,0,0
City Hotel,0,71,2016,October,43,21,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,101.87,0,1
Resort Hotel,0,11,2015,December,49,1,0,3,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0,0
City Hotel,0,39,2016,December,52,19,1,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,102.0,0,0
City Hotel,0,269,2017,August,31,3,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
City Hotel,0,191,2016,September,37,7,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,80.75,0,1
City Hotel,0,231,2017,August,35,28,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,134.58,0,0
City Hotel,1,56,2016,March,11,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,82.45,0,0
City Hotel,0,57,2016,June,24,10,1,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,6.0,,0,Transient-Party,75.33,0,0
City Hotel,0,103,2017,August,33,17,2,5,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,22.0,,0,Transient,109.65,0,1
Resort Hotel,0,183,2016,April,16,16,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,0,50,2016,October,45,31,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.0,0,1
City Hotel,0,260,2016,October,41,7,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.3,0,2
City Hotel,0,37,2017,May,18,3,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,1
City Hotel,0,69,2016,August,34,16,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,2
City Hotel,0,35,2016,April,15,4,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.5,0,0
City Hotel,1,259,2017,March,11,14,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,1
City Hotel,1,303,2017,March,10,9,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,90.1,0,2
City Hotel,0,119,2016,April,18,29,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Transient-Party,99.3,0,1
City Hotel,0,97,2016,March,11,12,2,5,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,58.6,0,0
City Hotel,1,184,2016,August,34,17,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,7,No Deposit,9.0,,0,Transient-Party,139.5,0,1
Resort Hotel,1,95,2017,August,34,23,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,238.57,0,1
City Hotel,0,105,2017,April,17,26,0,2,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,0
City Hotel,0,194,2017,July,28,12,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,0
City Hotel,0,49,2016,March,11,12,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,44.67,0,0
City Hotel,1,32,2017,May,18,3,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,0
City Hotel,0,123,2017,May,22,31,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,146.5,0,1
Resort Hotel,0,158,2015,September,37,8,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,251.0,,0,Transient,68.5,0,0
City Hotel,0,1,2015,August,32,5,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,3,No Deposit,14.0,,0,Transient-Party,75.0,0,1
City Hotel,0,0,2017,July,28,14,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2
City Hotel,0,52,2016,December,49,1,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,2
City Hotel,0,37,2017,April,14,6,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0
City Hotel,1,303,2016,December,50,6,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1
City Hotel,0,276,2016,September,39,22,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,178,Transient-Party,95.67,0,0
City Hotel,0,127,2016,October,41,3,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2
City Hotel,0,167,2017,August,31,4,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,175.5,0,0
City Hotel,0,19,2015,September,38,17,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,96.0,0,0
City Hotel,0,190,2016,December,53,28,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,167.8,0,1
City Hotel,0,119,2016,April,16,15,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,90.9,0,0
City Hotel,0,13,2015,December,53,28,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,,0,Transient,52.5,0,0
City Hotel,0,45,2016,May,20,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,149.4,1,0
City Hotel,0,145,2016,May,21,18,0,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.75,0,0
City Hotel,0,20,2017,June,25,19,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,125.0,0,0
City Hotel,1,12,2017,January,4,27,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,2
City Hotel,0,171,2016,July,30,20,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,106.13,0,1
City Hotel,0,39,2016,August,33,13,0,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,223.76,0,1
City Hotel,1,205,2016,December,50,7,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,63.75,0,0
City Hotel,0,76,2016,April,14,2,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,87.3,0,1
City Hotel,0,49,2017,June,26,26,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,130.5,0,2
City Hotel,0,196,2017,August,34,21,1,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,3
City Hotel,0,36,2016,September,40,28,0,3,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,2,No Deposit,21.0,,0,Transient-Party,76.0,0,0
City Hotel,0,188,2016,July,29,16,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,168.3,0,2
City Hotel,0,56,2017,July,27,8,2,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,133.33,0,1
City Hotel,1,272,2016,October,42,15,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.35,0,1
City Hotel,1,171,2017,May,21,27,2,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,1
City Hotel,0,301,2016,July,31,30,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,301,2016,July,31,30,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,168,2017,April,17,29,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,117.0,0,2
City Hotel,0,292,2016,July,30,21,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,0
City Hotel,0,414,2017,July,28,13,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,301,2016,July,31,30,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,65,2017,April,17,23,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0
City Hotel,0,44,2016,October,41,2,2,0,1,0.0,0,SC,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,102.6,0,1
City Hotel,1,88,2016,April,18,26,0,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,1
City Hotel,0,100,2017,August,35,27,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,89.1,0,1
City Hotel,0,124,2016,March,12,15,1,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,48.33,0,1
City Hotel,1,10,2016,March,12,18,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,0
City Hotel,0,30,2016,August,32,6,0,1,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,K,0,No Deposit,83.0,,0,Transient,163.62,0,0
City Hotel,0,57,2017,March,12,22,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,88.2,1,0
Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.5,0,3
City Hotel,0,13,2017,August,32,6,1,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,160.0,0,1
City Hotel,0,174,2016,September,39,22,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,95.67,0,0
City Hotel,0,221,2017,August,34,26,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.0,0,1
Resort Hotel,0,1,2017,March,9,2,0,1,1,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,68.0,0,0
City Hotel,1,12,2017,February,7,13,1,3,1,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,113.0,0,0
Resort Hotel,0,131,2017,April,16,16,2,5,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,493.0,,0,Contract,80.0,0,1
City Hotel,0,36,2017,June,25,21,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,95.0,0,0
City Hotel,0,67,2017,March,13,26,2,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,95.2,0,1
City Hotel,0,6,2016,July,28,3,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.5,0,1
City Hotel,1,28,2017,August,35,27,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.0,0,1
City Hotel,0,68,2016,May,21,21,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,96.99,0,1
City Hotel,1,263,2016,September,40,29,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.3,0,0
City Hotel,0,0,2016,June,23,2,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,158.0,0,0
City Hotel,0,6,2015,December,50,10,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0.0,0,1
City Hotel,0,70,2016,June,24,9,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,1
City Hotel,0,33,2016,September,40,28,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.5,0,0
City Hotel,0,246,2017,July,28,10,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
City Hotel,0,330,2016,August,36,31,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Contract,172.8,0,0
City Hotel,0,44,2017,March,12,19,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,0
City Hotel,0,103,2015,September,37,9,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,8.0,,0,Transient,89.25,0,0
Resort Hotel,0,37,2017,March,10,11,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,55.0,0,2
City Hotel,0,146,2017,January,1,2,3,5,2,0.0,1,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,100.3,0,2
Resort Hotel,0,225,2016,May,22,28,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,E,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,0,53,2016,November,47,13,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1
City Hotel,0,79,2017,March,11,17,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,2
Resort Hotel,0,266,2017,May,19,12,0,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240.0,,0,Transient,118.8,1,1
City Hotel,1,22,2017,May,20,15,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,163.33,0,0
City Hotel,0,89,2016,March,14,30,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0
City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0
City Hotel,0,174,2017,August,34,20,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Transient-Party,125.0,0,0
City Hotel,0,102,2015,October,42,16,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
City Hotel,0,168,2017,July,29,16,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,119.44,0,1
City Hotel,0,12,2017,August,31,5,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,E,K,0,No Deposit,9.0,,0,Transient,260.0,0,1
Resort Hotel,0,178,2016,October,43,16,4,10,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,314.0,,0,Transient,80.57,0,0
City Hotel,0,290,2017,July,27,3,3,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.9,0,1
City Hotel,0,67,2017,February,7,12,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,72.0,0,0
Resort Hotel,1,120,2017,June,24,12,1,5,2,2.0,0,HB,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,196.0,0,0
City Hotel,0,106,2016,October,41,6,0,2,3,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,151.0,0,3
Resort Hotel,0,64,2016,October,44,25,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,1
City Hotel,0,297,2017,July,29,21,2,2,2,1.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,102.1,0,0
City Hotel,0,28,2015,September,38,15,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,15.0,,0,Transient,84.0,0,0
City Hotel,0,12,2015,August,34,22,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,81.0,0,0
City Hotel,1,316,2017,April,17,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0
City Hotel,0,86,2017,March,13,31,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.4,1,0
Resort Hotel,0,88,2017,March,10,11,2,5,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,2,No Deposit,177.0,,0,Transient-Party,34.0,0,0
City Hotel,0,64,2015,July,31,28,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,88.4,0,1
Resort Hotel,0,200,2017,May,21,21,2,5,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69.0,,0,Transient,49.7,0,1
City Hotel,0,119,2017,January,1,2,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,2
City Hotel,1,6,2017,March,10,5,2,0,1,0.0,0,SC,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,78.0,0,0
City Hotel,0,29,2015,December,53,30,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,84.67,0,0
City Hotel,0,139,2016,June,25,13,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,0
Resort Hotel,0,26,2017,March,11,14,0,5,2,0.0,0,HB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,80.0,0,0
Resort Hotel,0,11,2017,January,5,30,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,43.0,1,0
City Hotel,0,25,2016,November,46,12,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,0
City Hotel,0,3,2017,July,30,23,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,158.67,0,1
City Hotel,0,152,2017,July,28,14,0,1,3,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,177.3,0,2
City Hotel,0,47,2016,January,6,31,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,58.94,0,2
City Hotel,0,63,2016,May,19,7,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,0
City Hotel,0,0,2016,January,5,29,0,1,1,0.0,0,SC,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,10.0,,0,Transient,65.7,0,0
Resort Hotel,0,261,2016,October,41,6,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,87.0,0,0
City Hotel,0,12,2016,October,43,21,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,1
City Hotel,0,222,2016,October,41,2,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.85,0,1
City Hotel,0,102,2016,October,45,30,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.85,0,2
City Hotel,0,80,2016,July,28,8,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.9,0,3
City Hotel,0,157,2017,May,22,28,2,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,84.6,0,1
City Hotel,0,6,2015,December,50,10,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0.0,0,0
City Hotel,0,83,2016,March,11,12,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,27.0,,0,Transient-Party,48.33,0,0
City Hotel,0,15,2017,June,23,6,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,121.0,0,1
City Hotel,0,123,2016,August,35,21,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,1,0
City Hotel,0,111,2016,July,27,2,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,0,0
City Hotel,0,414,2017,July,28,13,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,84,2016,March,10,5,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,50.33,0,0
City Hotel,0,17,2017,February,7,13,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1
City Hotel,0,53,2016,August,32,4,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,125.1,0,1
City Hotel,0,86,2016,March,13,23,1,4,2,1.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,16.0,,0,Transient,73.83,0,0
City Hotel,1,254,2016,October,44,25,0,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.95,0,0
City Hotel,0,120,2016,April,15,5,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,,0,Transient,94.86,0,0
City Hotel,0,233,2017,June,26,29,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.06,0,2
City Hotel,0,221,2016,August,33,12,0,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,147,Transient-Party,96.0,0,1
City Hotel,0,22,2016,September,37,8,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,155.77,0,1
City Hotel,0,78,2016,April,16,14,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,96.3,0,1
Resort Hotel,0,0,2016,February,9,26,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,1,20,2017,May,20,14,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,0
City Hotel,1,220,2017,July,27,2,2,0,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.1,0,0
City Hotel,0,414,2017,July,28,13,0,2,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
City Hotel,0,12,2016,April,16,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.0,0,1
City Hotel,0,243,2015,September,39,20,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient-Party,80.7,0,0
City Hotel,1,111,2016,November,48,21,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.75,0,1
Resort Hotel,0,261,2016,October,41,6,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,87.0,0,0
City Hotel,0,377,2016,October,42,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,336,2016,September,39,21,1,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,78.0,0,0
Resort Hotel,0,179,2016,June,23,1,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,,0,Transient-Party,78.0,0,0
